time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
7932	-0.133182	-0.361342	4.761952	-10.948	7.659	15.853	-0.190536	-0.154864	-0.300381
7933	-0.231812	-0.23938	5.345908	-24.585	5.21	-8.429	-0.215121	-0.149654	-0.30881
7934	-0.272784	0.178379	6.158775	-34.246	3.35	-22.196	-0.249367	-0.146304	-0.331006
7935	-0.286797	0.407138	6.788368	-26.593	1.95	-13.699	-0.27596	-0.144354	-0.344705
7936	-0.291772	0.441007	6.984847	-8.28	0.607	-2.582	-0.28424	-0.143747	-0.347287
7937	-0.292295	0.410085	7.00498	-0.847	0.062	1.176	-0.285087	-0.143685	-0.346111
7938	-0.234977	0.328992	7.043198	-1.611	-2.31	3.151	-0.286698	-0.145995	-0.34296
7939	-0.178276	-0.056713	7.069385	-1.053	-2.35	16.259	-0.287751	-0.148345	-0.326701
7940	-0.16256	-0.550939	7.200071	-5.506	-0.389	19.821	-0.293257	-0.148734	-0.30688
7941	-0.170298	-0.847849	7.394367	-8.11	0.618	11.739	-0.301367	-0.148116	-0.295141
7942	-0.174831	-1.076201	7.552467	-6.659	0.507	8.592	-0.308026	-0.147609	-0.286549
7943	-0.183479	-1.262156	7.816371	-11.081	0.845	6.442	-0.319107	-0.146764	-0.280107
7944	-0.191598	-1.347984	8.09819	-11.87	0.905	1.939	-0.330977	-0.145859	-0.278168
7945	-0.200073	-1.348128	8.392591	-12.4	0.945	-1.709	-0.343377	-0.144914	-0.279877
7946	-0.207953	-1.319737	8.66612	-11.521	0.878	-2.773	-0.354898	-0.144036	-0.28265
7947	-0.214171	-1.285374	8.896166	-9.702	0.739	-2.862	-0.3646	-0.143297	-0.285512
7948	-0.22793	-1.21416	9.374561	-20.15	1.536	-5.752	-0.38475	-0.141761	-0.291264
7949	-0.24106	-1.136087	9.859726	-20.463	1.56	-6.265	-0.405213	-0.140201	-0.297529
7950	-0.292759	-1.069198	10.405063	-22.971	3.253	-5.971	-0.428184	-0.136948	-0.3035
7951	-0.324009	-1.019339	10.902998	-20.999	2.326	-5.158	-0.449183	-0.134622	-0.308658
7952	-0.353957	-0.976438	11.352798	-18.947	2.155	-4.422	-0.46813	-0.132467	-0.31308
7953	-0.362519	-0.966634	11.681344	-13.853	1.033	-2.418	-0.481983	-0.131434	-0.315498
7954	-0.351943	-0.947403	11.934148	-10.649	0.07	-2.284	-0.492632	-0.131364	-0.317782
7955	-0.359067	-0.976392	12.201331	-11.258	0.844	-0.373	-0.50389	-0.13052	-0.318155
7956	-0.370396	-0.96618	12.615644	-17.453	1.308	-2.855	-0.521343	-0.129212	-0.32101
7957	-0.388895	-0.934427	13.306544	-29.117	2.183	-5.459	-0.55046	-0.127029	-0.326469
7958	-0.453333	-0.916028	13.843806	-22.633	3.771	-3.92	-0.573093	-0.123258	-0.330389
7959	-0.482042	-0.90821	14.316629	-19.93	2.152	-3.186	-0.593023	-0.121106	-0.333575
7960	-0.491178	-0.904713	14.672899	-15.009	1.101	-2.239	-0.608032	-0.120005	-0.335814
7961	-0.497993	-0.904782	14.944544	-11.448	0.839	-1.62	-0.61948	-0.119166	-0.337434
7962	-0.507145	-0.906858	15.30157	-15.041	1.103	-2.012	-0.634521	-0.118063	-0.339446
7963	-0.518345	-0.91434	15.744061	-18.644	1.367	-2.312	-0.653165	-0.116696	-0.341758
7964	-0.525767	-0.921502	16.033739	-12.204	0.895	-1.405	-0.665369	-0.115801	-0.343163
7965	-0.532255	-0.929753	16.28949	-10.776	0.79	-1.169	-0.676145	-0.115011	-0.344332
7966	-0.539249	-0.940102	16.562507	-11.501	0.843	-1.174	-0.687646	-0.114168	-0.345506
7967	-0.594324	-0.913536	16.919615	-15.051	3.016	-3.255	-0.702697	-0.111152	-0.348761
7968	-0.616552	-0.929202	17.209084	-12.195	1.512	-1.05	-0.714892	-0.10964	-0.349811
7969	-0.606383	-0.941697	17.415353	-8.689	-0.006	-0.69	-0.723581	-0.109646	-0.350501
7970	-0.612374	-0.94354	17.661219	-10.358	0.746	-1.37	-0.733939	-0.1089	-0.351871
7971	-0.632907	-0.932334	17.89534	-9.867	1.332	-1.87	-0.743806	-0.107568	-0.353741
7972	-0.637877	-0.905736	18.102908	-8.745	0.627	-2.33	-0.752551	-0.106941	-0.356071
7973	-0.642314	-0.866638	18.299732	-8.3	0.595	-2.841	-0.760851	-0.106346	-0.358912
7974	-0.6627	-0.845826	18.540807	-10.156	1.336	-2.287	-0.771007	-0.10501	-0.361199
7975	-0.668251	-0.82796	18.782902	-10.206	0.728	-2.212	-0.781213	-0.104282	-0.363411
7976	-0.686455	-0.830216	18.942662	-6.73	1.081	-0.847	-0.787943	-0.103201	-0.364258
7977	-0.688486	-0.839351	19.028371	-3.612	0.256	-0.128	-0.791555	-0.102945	-0.364386
7978	-0.69007	-0.846721	19.09695	-2.889	0.205	-0.097	-0.794444	-0.10274	-0.364483
7979	-0.691273	-0.852195	19.148404	-2.167	0.153	-0.069	-0.796611	-0.102587	-0.364552
7980	-0.708334	-0.865375	19.267437	-5.015	0.952	-0.152	-0.801626	-0.101635	-0.364704
7981	-0.727761	-0.890736	19.489422	-9.35	1.251	-0.244	-0.810976	-0.100384	-0.364948
7982	-0.77301	-0.89154	19.613093	-5.211	2.135	-0.695	-0.816187	-0.098249	-0.365643
7983	-0.84454	-0.893893	19.625416	-0.523	2.986	-0.014	-0.81671	-0.095263	-0.365657
7984	-0.84454	-0.893893	19.625416	0	0	0	-0.81671	-0.095263	-0.365657
7985	-0.845195	-0.898033	19.659735	-1.446	0.096	-0.028	-0.818156	-0.095167	-0.365685
7986	-0.850767	-0.893658	19.953836	-12.39	0.827	-1.915	-0.830546	-0.09434	-0.3676
7987	-0.855992	-0.665683	20.273882	-13.508	0.901	-11.547	-0.844054	-0.093439	-0.379147
7988	-0.860625	-0.550752	20.518942	-10.325	0.689	-6.235	-0.854379	-0.09275	-0.385382
7989	-0.874145	-0.540029	20.524436	-0.245	0.59	-0.568	-0.854624	-0.09216	-0.38595
7990	-0.898577	-0.485906	20.347342	7.462	0.66	-1.21	-0.847162	-0.0915	-0.38716
7991	-0.961081	-0.411005	19.903106	18.701	1.699	-0.61	-0.828461	-0.089801	-0.38777
7992	-0.97629	-0.327366	19.02988	36.791	-1.133	1.675	-0.79167	-0.090934	-0.386095
7993	-0.96104	-0.236215	17.993748	43.637	-2.731	2.206	-0.748033	-0.093665	-0.383889
7994	-0.94451	-0.206702	16.870905	47.309	-2.961	5.412	-0.700724	-0.096626	-0.378477
7995	-0.926823	-0.163295	15.650749	51.402	-3.217	5.352	-0.649322	-0.099843	-0.373125
7996	-0.923924	-0.124551	14.344685	55.029	-2.762	6.116	-0.594293	-0.102605	-0.367009
7997	-0.887748	-0.115464	12.967881	58.003	-4.312	7.718	-0.53629	-0.106917	-0.359291
7998	-0.848714	-0.204592	11.512634	61.315	-4.568	12.333	-0.474975	-0.111485	-0.346958
7999	-0.774115	-0.324567	10.110554	59.095	-5.987	13.429	-0.41588	-0.117472	-0.333529
8000	-0.522077	-0.548727	8.510524	67.413	-13.729	18.798	-0.348467	-0.131201	-0.314731
8001	-0.29598	-0.83239	7.005614	63.473	-12.491	21.19	-0.284994	-0.143692	-0.293541
8002	0.065558	-1.174255	5.459941	65.108	-18.173	23.276	-0.219886	-0.161865	-0.270265
8003	0.300451	-1.536403	3.95278	63.603	-12.865	24.743	-0.156283	-0.17473	-0.245522
8004	0.214002	-0.941217	2.808239	48.177	-3.147	13.278	-0.108106	-0.177877	-0.232244
8005	-0.072081	-0.232833	1.864087	40.473	6.543	-10.591	-0.067633	-0.171334	-0.242835
8006	-0.126519	-0.016572	0.678798	49.427	3.477	-10.529	-0.018206	-0.167857	-0.253364
8007	0	0	0	30.131	-14.408	6.812	0.011925	-0.182265	-0.246552
8008	0	0	0	7.735	-9.062	11.654	0.01966	-0.191327	-0.234898
8009	0	0	0	-1.244	2.917	0.848	0.018416	-0.18841	-0.23405
8010	0	0	0	6.51	6.034	3.955	0.024926	-0.182376	-0.230095
8011	0	0	0	14.247	1.691	7.493	0.039173	-0.180685	-0.222602
8012	0	0	0	27.846	-2.203	15.362	0.067019	-0.182888	-0.20724
8013	0	0	0	33.093	-3.589	19.166	0.100112	-0.186477	-0.188074
8014	0	0	0	39.412	-4.121	24.095	0.139524	-0.190598	-0.163979
8015	0	0	0	34.029	-2.72	21.924	0.173553	-0.193318	-0.142055
8016	0	0	0	32.928	-2.632	22.285	0.206481	-0.19595	-0.11977
8017	0	0	0	25.979	-2.077	18.358	0.23246	-0.198027	-0.101412
8018	0	0	0	19.847	-1.587	14.504	0.252307	-0.199614	-0.086908
8019	0	0	0	12.735	-1.018	9.531	0.265042	-0.200632	-0.077377
8020	0	0	0	2.882	-0.23	2.182	0.267924	-0.200862	-0.075195
8021	0	0	0	-0.576	0.046	-0.436	0.267348	-0.200816	-0.075631
8022	0	0	0	-0.839	0.067	1.181	0.266509	-0.200749	-0.07445
8023	0	0	0	-1.683	0.135	2.361	0.264826	-0.200614	-0.072089
8024	0	0	0	-2.953	0.236	4.124	0.261873	-0.200378	-0.067965
8025	0	0	0	-3.814	0.304	5.291	0.258059	-0.200074	-0.062674
8026	0	0	0	-3.833	0.307	5.277	0.254226	-0.199767	-0.057397
8027	0	0	0	-5.288	0.423	5.993	0.248938	-0.199344	-0.051404
8028	0	0	0	-6.038	0.482	4.518	0.2429	-0.198862	-0.046886
8029	0	0	0	-11.331	1.931	-0.416	0.231569	-0.196931	-0.047302
8030	0	0	0	-20.702	2.662	-3.644	0.210867	-0.194269	-0.050946
8031	0	0	0	-26.463	3.099	-9.274	0.184404	-0.19117	-0.06022
8032	0	0	0	-25.09	4.958	-9.705	0.159314	-0.186212	-0.069925
8033	0	0	0	-28.188	5.132	-10.43	0.131126	-0.18108	-0.080355
8034	0	0	0	-31.385	7.239	-11.996	0.099741	-0.173841	-0.092351
8035	0	0	0	-31.435	5.2	-12.08	0.068306	-0.168641	-0.104431
8036	0	0	0	-36.005	3.566	-15.633	0.032301	-0.165075	-0.120064
8037	0	0	0	-36.68	2.66	-15.84	-0.004379	-0.162415	-0.135904
8038	-0.038538	0.256778	1.257822	-37.932	2.749	-16.33	-0.042311	-0.159666	-0.152234
8039	-0.139944	0.61119	2.136287	-36.613	2.655	-15.436	-0.078924	-0.157011	-0.16767
8040	-0.134749	0.406117	2.1271	0.383	0.867	4.107	-0.078541	-0.156144	-0.163563
8041	0.086165	0.013351	1.771285	14.531	-1.047	16.853	-0.06401	-0.157191	-0.14671
8042	0.172585	-0.050872	1.76427	0.294	-3.628	2.676	-0.063716	-0.160819	-0.144034
8043	0.228348	0.32432	2.466557	-29.388	0.388	-15.492	-0.093104	-0.160431	-0.159526
8044	0.252403	0.807384	3.997844	-64.071	7.367	-37.595	-0.157175	-0.153064	-0.197121
8045	-1.056854	2.387828	4.810221	-37.256	9.511	-38.535	-0.194431	-0.143553	-0.235656
8046	-1.042649	1.692267	5.056018	-10.451	12.527	-19.372	-0.204882	-0.131026	-0.255028
8047	0.433896	0.507379	5.320857	-7.52	-17.989	5.765	-0.212402	-0.149015	-0.249263
8048	1.000928	0.507635	5.533243	-8.881	-23.629	-1.194	-0.221283	-0.172644	-0.250457
8049	0.542995	1.712562	6.224793	-28.003	3.216	-34.627	-0.249286	-0.169428	-0.285084
8050	0.006489	1.452509	7.185516	-40.034	18.776	-36.304	-0.28932	-0.150652	-0.321388
8051	-1.145268	1.490766	7.822764	-28.036	20.483	-6.18	-0.317356	-0.130169	-0.327568
8052	-1.386232	1.410998	8.091814	-11.262	10.255	0.032	-0.328618	-0.119914	-0.327536
8053	-1.815828	1.487419	8.464399	-17.257	1.864	2.761	-0.345875	-0.11805	-0.324775
8054	-1.85533	1.60657	8.942134	-20.091	-1.077	-4.852	-0.365966	-0.119127	-0.329627
8055	-1.812718	1.691915	9.386968	-18.691	-4.191	-3.504	-0.384657	-0.123318	-0.333131
8056	-1.66132	1.743916	9.722412	-14.107	-8.217	-2.09	-0.398764	-0.131535	-0.335221
8057	-1.515267	1.798783	10.093388	-15.57	-7.971	-2.342	-0.414334	-0.139506	-0.337563
8058	-1.522444	1.86943	10.381435	-12.112	-1.333	-2.881	-0.426446	-0.140839	-0.340444
8059	-1.530393	1.906013	10.674223	-12.307	-1.288	-1.483	-0.438753	-0.142127	-0.341927
8060	-1.561642	1.864775	10.98473	-13.057	-0.456	1.785	-0.45181	-0.142583	-0.340142
8061	-1.612866	1.770782	11.213169	-9.616	0.765	3.911	-0.461426	-0.141818	-0.336231
8062	-1.656531	1.687866	11.415025	-8.488	0.675	3.497	-0.469914	-0.141143	-0.332734
8063	-1.707255	1.576357	11.638242	-9.4	0.747	4.64	-0.479314	-0.140396	-0.328094
8064	-1.755789	1.466186	11.862391	-9.426	0.75	4.637	-0.48874	-0.139646	-0.323457
8065	-1.796057	1.343756	12.036396	-7.331	0.583	5.077	-0.496071	-0.139063	-0.31838
8066	-1.8449	1.233914	12.261748	-9.477	0.754	4.622	-0.505548	-0.138309	-0.313758
8067	-1.943766	1.167981	12.547158	-12.017	2.385	2.77	-0.517565	-0.135924	-0.310988
8068	-2.045756	1.26386	13.01907	-19.846	1.562	-3.902	-0.537411	-0.134362	-0.31489
8069	-2.231547	1.42752	13.801338	-32.899	3.281	-6.602	-0.57031	-0.131081	-0.321492
8070	-2.441383	1.544485	14.394552	-24.947	5.365	-4.754	-0.595257	-0.125716	-0.326246
8071	-2.547387	1.599741	14.731621	-14.185	2.434	-2.164	-0.609442	-0.123282	-0.32841
8072	-2.601687	1.638129	14.986679	-10.726	0.808	-1.547	-0.620168	-0.122474	-0.329957
8073	-2.636542	1.672678	15.226138	-10.07	0.092	-1.385	-0.630238	-0.122382	-0.331342
8074	-2.69855	1.737449	15.591254	-15.355	0.502	-2.623	-0.645593	-0.12188	-0.333965
8075	-2.759227	1.849255	15.878334	-12.07	0.92	-4.571	-0.657663	-0.12096	-0.338536
8076	-2.806633	1.876145	16.100189	-9.33	0.711	-1.074	-0.666993	-0.120249	-0.33961
8077	-2.854282	1.901986	16.322146	-9.336	0.712	-1.025	-0.676329	-0.119537	-0.340635
8078	-2.965199	1.971976	16.841201	-21.828	1.664	-2.808	-0.698157	-0.117873	-0.343443
8079	-3.059742	2.130823	17.285578	-18.687	1.424	-6.486	-0.716844	-0.116449	-0.349929
8080	-3.179248	2.386136	17.77487	-20.577	2.192	-10.535	-0.737421	-0.114257	-0.360464
8081	-3.254553	2.526659	18.135762	-15.168	1.15	-5.695	-0.752589	-0.113107	-0.366159
8082	-3.294777	2.537725	18.324463	-7.936	0.601	-0.42	-0.760525	-0.112506	-0.366579
8083	-3.324377	2.545163	18.461682	-5.773	0.438	-0.283	-0.766298	-0.112068	-0.366862
8084	-3.36462	2.554749	18.650456	-7.938	0.602	-0.359	-0.774236	-0.111466	-0.367221
8085	-3.394246	2.561097	18.78772	-5.775	0.437	-0.238	-0.780011	-0.111029	-0.367459
8086	-3.427611	2.57059	19.011971	-9.431	0.113	-0.348	-0.789442	-0.110916	-0.367807
8087	-3.449805	2.574356	19.114958	-4.332	0.331	-0.143	-0.793774	-0.110585	-0.36795
8088	-3.482817	2.57984	19.26949	-6.499	0.495	-0.195	-0.800273	-0.11009	-0.368145
8089	-3.530955	2.58662	19.492672	-9.388	0.715	-0.24	-0.809661	-0.109375	-0.368385
8090	-3.578656	2.592329	19.71594	-9.389	0.716	-0.19	-0.81905	-0.108659	-0.368575
8091	-3.672471	2.807791	20.158539	-18.61	1.419	-8.844	-0.83766	-0.10724	-0.377419
8092	-3.760063	3.001537	20.438937	-11.792	2.052	-8.012	-0.849452	-0.105188	-0.385431
8093	-3.763033	3.002666	20.456204	-0.722	0.055	0.005	-0.850174	-0.105133	-0.385426
8094	-3.763033	3.002666	20.456204	0	0	0	-0.850174	-0.105133	-0.385426
8095	-3.766713	3.002614	20.473379	-0.723	0.054	0.005	-0.850897	-0.105079	-0.385421
8096	-3.784986	3.002304	20.559272	-3.612	0.273	0.032	-0.854509	-0.104806	-0.385389
8097	-3.79584	2.987621	20.673798	-4.818	-0.21	0.624	-0.859327	-0.105016	-0.384765
8098	-3.821472	2.98659	20.794036	-5.056	0.383	0.069	-0.864383	-0.104633	-0.384696
8099	-3.836408	2.985718	20.862703	-2.89	0.219	0.046	-0.867273	-0.104414	-0.38465
8100	-3.836408	2.985718	20.862703	0	0	0	-0.867273	-0.104414	-0.38465
8101	-3.821656	2.98651	20.794011	2.89	-0.219	-0.046	-0.864383	-0.104633	-0.384696
8102	-3.783971	2.988222	20.552502	10.156	-0.195	-0.124	-0.854227	-0.104828	-0.38482
8103	-3.698373	2.988256	20.087725	19.55	-0.891	-0.076	-0.834677	-0.105719	-0.384896
8104	-3.515586	2.971505	19.159053	39.055	-2.329	0.495	-0.795622	-0.108048	-0.384401
8105	-3.316974	2.935106	18.232182	38.991	-2.907	1.354	-0.756631	-0.110955	-0.383047
8106	-3.116216	2.855532	17.212457	42.883	-2.565	3.09	-0.713748	-0.11352	-0.379957
8107	-2.926345	2.778476	16.322188	37.449	-2.776	3.036	-0.676299	-0.116296	-0.376921
8108	-2.686722	2.636577	15.187884	47.701	-3.538	5.66	-0.628598	-0.119834	-0.371261
8109	-2.40431	2.467838	14.09523	45.961	-5.469	6.765	-0.582637	-0.125303	-0.364496
8110	-2.112895	2.276184	13.041953	44.293	-6.163	7.752	-0.538344	-0.131466	-0.356744
8111	-1.823181	1.947209	11.858624	49.771	-5.287	13.351	-0.488573	-0.136753	-0.343393
8112	-1.564697	1.58381	10.821272	43.622	-4.886	14.92	-0.444951	-0.141639	-0.328473
8113	-1.346705	1.290978	9.80822	42.599	-3.353	11.858	-0.402352	-0.144992	-0.316615
8114	-1.093174	0.958502	8.632276	49.45	-3.892	13.618	-0.352902	-0.148884	-0.302997
8115	-0.918114	0.569509	7.454251	49.529	-0.685	15.84	-0.303373	-0.149569	-0.287157
8116	-0.74279	0.192293	6.359315	46.045	-1.082	15.517	-0.257328	-0.150651	-0.27164
8117	-0.451457	-0.341016	4.97444	58.219	-4.413	21.747	-0.199109	-0.155064	-0.249893
8118	-0.13333	-0.867797	3.680441	54.422	-5.863	21.77	-0.144687	-0.160927	-0.228123
8119	0.091801	-1.194876	2.612483	44.893	-3.44	13.147	-0.099794	-0.164367	-0.214976
8120	-0.101563	-0.32527	1.76096	35.819	-2.745	-0.309	-0.063975	-0.167112	-0.215285
8121	0.245467	0.150686	1.264962	20.822	2.046	-24.063	-0.043153	-0.165066	-0.239348
8122	0.210813	0.127572	1.142357	5.161	-0.387	-2.252	-0.037992	-0.165453	-0.2416
8123	-0.120805	-0.187452	0.988471	6.863	9.551	18.128	-0.031129	-0.155902	-0.223472
8124	-0.04225	-0.087119	0.614106	15.614	10.871	19.494	-0.015515	-0.145031	-0.203978
8125	-0.07489	-0.435927	0.089468	21.887	0.435	13.813	0.006372	-0.144596	-0.190165
8126	-0.00668	-0.089345	0.462676	23.007	-1.478	18.216	0.029379	-0.146074	-0.171949
8127	0	0	0	14.077	-0.904	8.713	0.043456	-0.146978	-0.163236
8128	0	0	0	25.304	-0.67	15.415	0.06876	-0.147648	-0.147821
8129	0	0	0	14.661	1.948	9.462	0.083421	-0.1457	-0.138359
8130	0	0	0	16.203	-0.047	7.295	0.099624	-0.145747	-0.131064
8131	0	0	0	13.044	6	3.588	0.112668	-0.139747	-0.127476
8132	0	0	0	9.698	19.926	5.394	0.122366	-0.119821	-0.122082
8133	0	0	0	9.872	24.965	6.413	0.132238	-0.094856	-0.115669
8134	0	0	0	18.247	19.98	13.97	0.150485	-0.074876	-0.101699
8135	0	0	0	22.441	9.249	17.462	0.172926	-0.065627	-0.084237
8136	0	0	0	25.068	2.334	17.351	0.197994	-0.063293	-0.066886
8137	0	0	0	22.428	2.462	16.064	0.220422	-0.060831	-0.050822
8138	0	0	0	18.701	2.604	13.796	0.239123	-0.058227	-0.037026
8139	0	0	0	16.062	1.681	11.249	0.255185	-0.056546	-0.025777
8140	0	0	0	10.201	0.802	6.957	0.265386	-0.055744	-0.01882
8141	0	0	0	2.855	-0.064	2.229	0.268241	-0.055808	-0.016591
8142	0	0	0	5.741	1.945	4.475	0.273982	-0.053863	-0.012116
8143	0	0	0	6.288	1.943	4.95	0.28027	-0.05192	-0.007166
8144	0	0	0	6.554	0.907	3.366	0.286824	-0.051013	-0.0038
8145	0	0	0	8.638	-0.174	4.178	0.295462	-0.051187	0.000378
8146	0	0	0	6.591	-1.181	4.456	0.302053	-0.052368	0.004834
8147	0	0	0	5.349	-0.11	2.52	0.307402	-0.052478	0.007354
8148	0	0	0	0.558	-0.011	0.461	0.30796	-0.052489	0.007815
8149	0	0	0	0	0	0	0.30796	-0.052489	0.007815
8150	0	0	0	-0.558	0.011	-0.461	0.307402	-0.052478	0.007354
8151	0	0	0	-4.913	0.101	-3.099	0.302489	-0.052377	0.004255
8152	0	0	0	-6.36	0.131	-2.384	0.296129	-0.052246	0.001871
8153	0	0	0	-9.636	0.198	-4.059	0.286493	-0.052048	-0.002188
8154	0	0	0	-19.522	0.402	-9.017	0.266971	-0.051646	-0.011205
8155	0	0	0	-26.024	0.535	-13.659	0.240947	-0.051111	-0.024864
8156	0	0	0	-28.819	0.592	-12.424	0.212128	-0.050519	-0.037288
8157	0	0	0	-28.101	1.577	-8.633	0.184027	-0.048942	-0.045921
8158	0	0	0	-32.297	0.651	-9.221	0.15173	-0.048291	-0.055142
8159	0	0	0	-35.53	0.716	-6.378	0.1162	-0.047575	-0.06152
8160	0	0	0	-35.936	0.724	-5.975	0.080264	-0.046851	-0.067495
8161	0	0	0	-31.985	1.588	-6.297	0.048279	-0.045263	-0.073792
8162	0	0	0	-29.343	0.579	-5.029	0.018936	-0.044684	-0.078821
8163	0	0	0	-30.071	0.594	-7.476	-0.011135	-0.04409	-0.086297
8164	0.461795	0.010796	1.051944	-37.992	0.75	-14.501	-0.049127	-0.04334	-0.100798
8165	0	0	0	-36.404	0.718	-18.271	-0.085531	-0.042622	-0.119069
8166	0	0	0	1.675	12.41	1.539	-0.083856	-0.030212	-0.11753
8167	0	0	0	-30.957	-4.823	-2.892	-0.114813	-0.035035	-0.120422
8168	0	0	0	-7.229	-6.866	-0.359	-0.122042	-0.041901	-0.120781
8169	0	0	0	9.038	-27.37	4.8	-0.113004	-0.069271	-0.115981
8170	0	0	0	18.336	-28.044	9.777	-0.094668	-0.097315	-0.106204
8171	0	0	0	19.115	-39.332	11.028	-0.075553	-0.136647	-0.095176
8172	0	0	0	22.632	-48.547	10.857	-0.052921	-0.185194	-0.084319
8173	0	0	0	10.436	-38.33	4.47	-0.042485	-0.223524	-0.079849
8174	0	0	0	0.21	-14.671	0.158	-0.042275	-0.238195	-0.079691
8175	0	0	0	-2.281	-3.415	-1.06	-0.044556	-0.24161	-0.080751
8176	0	0	0	-2.458	-0.645	-0.509	-0.047014	-0.242255	-0.08126
8177	0	0	0	2.616	0.628	1.411	-0.044398	-0.241627	-0.079849
8178	0	0	0	1.886	-0.207	1.061	-0.042512	-0.241834	-0.078788
8179	0	0	0	28.128	-3.089	16.193	-0.014384	-0.244923	-0.062595
8180	0	0	0	56.058	-5.205	34.316	0.041674	-0.250128	-0.028279
8181	0	0	0	74.278	-10.091	48.554	0.115952	-0.260219	0.020275
8182	0	0	0	63.383	-6.987	29.929	0.179335	-0.267206	0.050204
8183	0	0	0	56.547	-6.233	9.815	0.235882	-0.273439	0.060019
8184	0	0	0	48.69	-4.315	2.904	0.284572	-0.277754	0.062923
8185	0	0	0	30.564	-3.356	0.686	0.315136	-0.28111	0.063609
8186	0	0	0	11.362	-2.318	-4.313	0.326498	-0.283428	0.059296
8187	0	0	0	4.056	2.768	-2.499	0.330554	-0.28066	0.056797
8188	0	0	0	-1.931	2.351	-1.917	0.328623	-0.278309	0.05488
8189	0	0	0	-2.165	0.235	-1.912	0.326458	-0.278074	0.052968
8190	0	0	0	-5.968	0.645	-5.242	0.32049	-0.277429	0.047726
8191	0	0	0	-4.901	0.53	-4.269	0.315589	-0.276899	0.043457
8192	0	0	0	-4.365	1.535	-4.827	0.311224	-0.275364	0.03863
8193	0	0	0	-5.506	4.836	-13.647	0.305718	-0.270528	0.024983
8194	0	0	0	0.359	6.325	-20.101	0.306077	-0.264203	0.004882
8195	0	0	0	7.155	10.947	-20.409	0.313232	-0.253256	-0.015527
8196	0	0	0	15.442	9.152	-22.762	0.328674	-0.244104	-0.038289
8197	0	0	0	18.083	5.809	-24.012	0.346757	-0.238295	-0.062301
8198	0	0	0	18.547	1.541	-22.301	0.365304	-0.236754	-0.084602
8199	0	0	0	6.393	1.589	-13.554	0.371697	-0.235165	-0.098156
8200	0	0	0	-3.626	3.575	-12.543	0.368071	-0.23159	-0.110699
8201	0	0	0	-12.183	2.158	-15.501	0.355888	-0.229432	-0.1262
8202	0	0	0	-16.504	2.527	-16.796	0.339384	-0.226905	-0.142996
8203	0	0	0	-20.248	1.777	-16.464	0.319136	-0.225128	-0.15946
8204	0	0	0	-18.933	3.772	-14.262	0.300203	-0.221356	-0.173722
8205	0	0	0	-18.634	4.76	-11.934	0.281569	-0.216596	-0.185656
8206	0	0	0	-23.442	6.156	-12.343	0.258127	-0.21044	-0.197999
8207	0	0	0	-20.65	7.903	-3.085	0.237477	-0.202537	-0.201084
8208	0	0	0	-21.445	9.896	0.903	0.216032	-0.192641	-0.200181
8209	0	0	0	-20.355	5.631	1.186	0.195677	-0.18701	-0.198995
8210	0	0	0	-16.84	8.306	5.194	0.178837	-0.178704	-0.193801
8211	0	0	0	-15.567	8.115	4.387	0.16327	-0.170589	-0.189414
8212	0	0	0	-20.888	7.398	0.371	0.142382	-0.163191	-0.189043
8213	0	0	0	-28.056	11.661	-0.509	0.114326	-0.15153	-0.189552
8214	0	0	0	-28.315	12.401	-0.302	0.086011	-0.139129	-0.189854
8215	0	0	0	-27.143	13.024	4.025	0.058868	-0.126105	-0.185829
8216	0	0	0	-23.888	8.828	8.665	0.03498	-0.117277	-0.177164
8217	0	0	0	-16.315	3.639	12.228	0.018665	-0.113638	-0.164936
8218	0	0	0	-16.179	0.812	11.552	0.002486	-0.112826	-0.153384
8219	-0.039653	-0.167984	0.71318	-22.128	2.028	5.072	-0.019642	-0.110798	-0.148312
8220	-0.179506	-0.0621	1.364757	-27.208	3.167	-2.304	-0.04685	-0.107631	-0.150616
8221	-0.209912	0.058434	1.664332	-12.501	0.612	-4.823	-0.059351	-0.107019	-0.155439
8222	-0.231634	0.065523	1.67883	-0.602	0.93	-0.328	-0.059953	-0.106089	-0.155767
8223	-0.214146	-0.045609	1.504423	7.278	-0.353	4.519	-0.052675	-0.106442	-0.151248
8224	-0.14709	-0.082433	1.4722	1.341	-2.778	1.559	-0.051334	-0.10922	-0.149689
8225	-0.055941	-0.035361	1.638401	-6.936	-4.161	-1.85	-0.05827	-0.113381	-0.151539
8226	-0.085295	0.082627	1.938871	-12.533	0.65	-4.764	-0.070803	-0.112731	-0.156303
8227	-0.110028	0.167845	2.178087	-9.982	0.518	-3.397	-0.080785	-0.112213	-0.1597
8228	-0.127273	0.219484	2.355686	-7.407	0.384	-2.073	-0.088192	-0.111829	-0.161773
8229	-0.140475	0.171076	2.483962	-5.353	0.277	2.097	-0.093545	-0.111552	-0.159676
8230	-0.110743	0.094903	2.59446	-4.614	-1.531	3.289	-0.098159	-0.113083	-0.156387
8231	-0.068503	0.120105	2.798134	-8.499	-2.197	-0.919	-0.106658	-0.11528	-0.157306
8232	-0.04486	0.290839	3.188543	-16.286	-1.747	-6.906	-0.122944	-0.117027	-0.164212
8233	-0.113952	0.61877	3.839255	-27.151	1.498	-13.253	-0.150095	-0.115529	-0.177465
