time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
3580	-5.474268	2.703025	15.696804	-6.06	0.457	-0.649	-0.774846	-0.110812	0.0955
3581	-5.532289	2.721312	15.844083	-7.365	0.555	-0.444	-0.782211	-0.110257	0.095056
3582	-5.613204	2.771809	16.048727	-10.237	0.772	-1.821	-0.792448	-0.109485	0.093235
3583	-5.745886	2.880905	16.353834	-15.258	1.744	-4.31	-0.807706	-0.107741	0.088925
3584	-5.847494	2.967911	16.603878	-12.548	0.941	-3.424	-0.820254	-0.1068	0.085501
3585	-5.980401	3.071824	16.910361	-15.327	1.732	-4.06	-0.835581	-0.105068	0.081441
3586	-6.076432	3.149994	17.147603	-11.902	0.887	-3.042	-0.847483	-0.104181	0.078399
3587	-6.159187	3.217726	17.357934	-10.519	0.785	-2.616	-0.858002	-0.103396	0.075783
3588	-6.238095	3.279708	17.554037	-9.832	0.733	-2.383	-0.867834	-0.102663	0.0734
3589	-6.315567	3.340554	17.750891	-9.845	0.734	-2.327	-0.877679	-0.101929	0.071073
3590	-6.394475	3.400183	17.94759	-9.859	0.735	-2.27	-0.887538	-0.101194	0.068803
3591	-6.483272	3.466954	18.173172	-11.282	0.841	-2.526	-0.89882	-0.100353	0.066277
3592	-6.567921	3.528086	18.384549	-10.592	0.79	-2.3	-0.909412	-0.099563	0.063977
3593	-6.601304	3.552191	18.469337	-4.241	0.316	-0.902	-0.913653	-0.099247	0.063075
3594	-6.607129	3.556168	18.483392	-0.707	0.053	-0.15	-0.91436	-0.099194	0.062925
3595	-6.605467	3.541119	18.508482	-1.255	-0.456	0.79	-0.915615	-0.09965	0.063715
3596	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3597	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3598	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3599	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3600	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3601	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3602	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3603	-6.604894	3.541207	18.508657	0	0	0	-0.915615	-0.09965	0.063715
3604	-6.599286	3.537214	18.494535	0.707	-0.053	0.149	-0.914908	-0.099703	0.063864
3605	-6.526049	3.550384	18.308715	9.294	-0.697	-1.166	-0.905614	-0.1004	0.062698
3606	-6.428642	3.555214	18.053628	12.713	-0.953	-0.935	-0.892901	-0.101353	0.061763
3607	-6.294435	3.521636	17.713262	17.024	-1.276	0.612	-0.875877	-0.102629	0.062375
3608	-6.139842	3.469342	17.316724	19.807	-1.486	1.373	-0.85607	-0.104115	0.063748
3609	-5.97846	3.40889	16.907546	20.467	-1.534	1.691	-0.835603	-0.105649	0.065439
3610	-5.766124	3.336557	16.364877	27.118	-2.033	1.91	-0.808485	-0.107682	0.067349
3611	-5.561606	3.229851	15.846465	25.931	-1.945	3.575	-0.782554	-0.109627	0.070924
3612	-5.32984	3.032777	15.265556	29.093	-2.181	7.714	-0.753461	-0.111808	0.078638
3613	-5.174206	2.884073	14.837577	21.407	-0.98	5.838	-0.732054	-0.112788	0.084476
3614	-5.013856	2.741001	14.440728	19.907	-1.484	5.65	-0.712147	-0.114272	0.090126
3615	-4.836157	2.570971	13.989285	22.579	-1.683	6.785	-0.689568	-0.115955	0.096911
3616	-4.626978	2.365746	13.473262	25.893	-1.931	8.265	-0.663675	-0.117886	0.105176
3617	-4.429777	2.158804	12.971705	25.082	-1.87	8.398	-0.638593	-0.119756	0.113574
3618	-4.221294	1.938017	12.461508	25.625	-1.911	9.015	-0.612968	-0.121667	0.122589
3619	-4.057546	1.740679	12.044363	20.857	-1.555	8.186	-0.592111	-0.123222	0.130775
3620	-3.879187	1.559001	11.647319	19.964	-2.181	7.489	-0.572147	-0.125403	0.138264
3621	-3.73435	1.415385	11.278111	18.457	-1.383	5.767	-0.55369	-0.126786	0.144031
3622	-3.620415	1.368711	10.996083	14.144	-1.061	1.411	-0.539546	-0.127847	0.145442
3623	-3.537826	1.414644	10.785392	10.531	-0.79	-2.799	-0.529015	-0.128637	0.142643
3624	-3.502106	1.520085	10.601963	9.08	0.746	-5.515	-0.519935	-0.127891	0.137128
3625	-3.438023	1.657089	10.399912	10.101	-0.032	-7.112	-0.509834	-0.127923	0.130016
3626	-3.373279	1.788902	10.208744	9.413	-0.694	-6.757	-0.500421	-0.128617	0.123259
3627	-3.30896	1.904081	10.044775	8.2	-0.604	-5.962	-0.492221	-0.129221	0.117297
3628	-3.240113	1.977387	9.849553	9.651	-0.712	-3.99	-0.48257	-0.129933	0.113307
3629	-3.121672	1.963693	9.548212	15.072	-1.112	-0.229	-0.467498	-0.131045	0.113078
3630	-3.001863	1.888222	9.241053	15.349	-1.131	2.733	-0.452149	-0.132176	0.115811
3631	-2.839166	1.721444	8.82722	20.701	-1.527	6.731	-0.431448	-0.133703	0.122542
3632	-2.637179	1.465158	8.373871	22.786	-2.439	10.882	-0.408662	-0.136142	0.133424
3633	-2.499671	1.262671	8.023663	17.513	-1.299	8.617	-0.391149	-0.137441	0.142041
3634	-2.349664	1.048279	7.665096	18.061	-1.339	9.141	-0.373088	-0.13878	0.151182
3635	-2.214073	0.837827	7.318709	17.316	-1.284	9.008	-0.355772	-0.140064	0.16019
3636	-2.116423	0.695094	7.091316	11.489	-0.852	6.112	-0.344283	-0.140916	0.166302
3637	-2.042371	0.591545	6.90155	9.484	-0.703	4.377	-0.334799	-0.141619	0.170679
3638	-1.974002	0.503093	6.739065	8.189	-0.607	3.729	-0.32661	-0.142226	0.174408
3639	-1.906655	0.455642	6.566156	8.639	-0.641	1.755	-0.317971	-0.142867	0.176163
3640	-1.802509	0.367194	6.307282	12.98	-0.962	3.466	-0.304991	-0.143829	0.179629
3641	-1.685174	0.16804	6.005622	15.07	-1.118	8.602	-0.289921	-0.144947	0.188231
3642	-1.560707	0.016611	5.711195	14.846	-1.101	6.334	-0.275075	-0.146048	0.194565
3643	-1.470845	-0.059888	5.479129	11.588	-0.859	2.965	-0.263487	-0.146907	0.19753
3644	-1.390395	-0.145558	5.284558	9.785	-0.726	3.517	-0.253702	-0.147633	0.201047
3645	-1.348339	-0.17165	5.175679	5.436	-0.403	0.925	-0.248266	-0.148036	0.201972
3646	-1.325608	-0.1457	5.117338	2.914	-0.216	-1.391	-0.245352	-0.148252	0.200581
3647	-1.324774	-0.111424	5.070179	2.354	0.653	-1.77	-0.242998	-0.147599	0.198811
3648	-1.313111	-0.085505	5.035256	1.718	-0.126	-1.33	-0.24128	-0.147725	0.197481
3649	-1.312001	-0.068364	4.987283	2.395	0.652	-0.957	-0.238885	-0.147073	0.196524
3650	-1.303862	-0.095175	4.876438	5.54	1.257	0.925	-0.233345	-0.145816	0.197449
3651	-1.289603	-0.121236	4.839379	1.85	-0.134	1.133	-0.231495	-0.14595	0.198582
3652	-1.297201	-0.138654	4.862661	-1.144	0.083	0.89	-0.232639	-0.145867	0.199472
3653	-1.337901	-0.164314	4.968511	-5.283	0.383	1.53	-0.237922	-0.145484	0.201002
3654	-1.459449	-0.112556	5.281254	-15.628	1.133	-1.583	-0.25355	-0.144351	0.199419
3655	-1.606671	-0.128879	5.663898	-19.103	1.385	1.891	-0.272653	-0.142966	0.20131
3656	-1.787258	-0.137793	6.133255	-23.427	1.698	1.717	-0.29608	-0.141268	0.203027
3657	-1.961099	-0.062174	6.585085	-22.556	1.635	-2.291	-0.318636	-0.139633	0.200736
3658	-2.161907	0.060144	7.088751	-25.238	1.83	-4.389	-0.343874	-0.137803	0.196347
3659	-2.34144	0.074892	7.554177	-23.241	1.685	0.645	-0.367115	-0.136118	0.196992
3660	-2.532076	0.087958	8.046312	-24.583	1.782	0.747	-0.391698	-0.134336	0.197739
3661	-2.727311	0.29073	8.552313	-25.267	1.832	-8.194	-0.416965	-0.132504	0.189545
3662	-2.909503	0.465884	8.99452	-22.243	1.613	-7.038	-0.439208	-0.130891	0.182507
3663	-3.058037	0.614488	9.378204	-19.167	1.389	-5.967	-0.458375	-0.129502	0.17654
3664	-3.232868	0.736495	9.771328	-19.739	2.161	-4.674	-0.478114	-0.127341	0.171866
3665	-3.419779	0.974128	10.253754	-24.104	1.738	-9.922	-0.502218	-0.125603	0.161944
3666	-3.558672	1.250921	10.769517	-25.964	-1.677	-11.582	-0.528182	-0.12728	0.150362
3667	-3.684311	1.436139	11.128681	-17.951	0.629	-7.778	-0.546133	-0.126651	0.142584
3668	-3.800793	1.57796	11.406139	-13.98	1.043	-5.913	-0.560113	-0.125608	0.136671
3669	-3.909108	1.673413	11.682456	-13.814	1.03	-3.743	-0.573927	-0.124578	0.132928
3670	-4.01802	1.723907	11.954538	-13.633	1.016	-1.623	-0.58756	-0.123562	0.131305
3671	-4.125778	1.787762	12.229299	-13.736	1.025	-2.243	-0.601296	-0.122537	0.129062
3672	-4.223374	1.823228	12.476049	-12.347	0.92	-0.99	-0.613643	-0.121617	0.128072
3673	-4.34104	1.869255	12.776026	-14.997	1.118	-1.321	-0.62864	-0.120499	0.126751
3674	-4.514549	2.011571	13.17589	-20.029	2.154	-5.637	-0.648669	-0.118345	0.121114
3675	-4.754007	2.265525	13.786707	-30.54	2.264	-10.321	-0.679209	-0.116081	0.110793
3676	-4.948925	2.414303	14.230168	-22.279	2.29	-5.796	-0.701488	-0.113791	0.104997
3677	-5.109917	2.468049	14.64072	-20.53	1.514	-1.369	-0.722018	-0.112277	0.103628
3678	-5.218065	2.430596	14.924333	-14.137	1.043	2.561	-0.736155	-0.111234	0.106189
3679	-5.305621	2.333679	15.147731	-11.171	0.823	5.263	-0.747326	-0.110411	0.111452
3680	-5.393576	2.267796	15.390913	-12.053	0.889	3.775	-0.759379	-0.109522	0.115227
3681	-5.501431	2.265535	15.666438	-13.775	1.016	0.905	-0.773154	-0.108506	0.116132
3682	-5.644021	2.344214	16.031952	-18.266	1.347	-2.713	-0.79142	-0.107159	0.113419
3683	-5.752919	2.352712	16.310164	-13.909	1.025	0.4	-0.805329	-0.106134	0.113819
3684	-5.886902	2.372845	16.65728	-17.326	1.278	0.013	-0.822655	-0.104856	0.113832
3685	-6.044828	2.516394	17.060864	-20.177	1.488	-5.669	-0.842832	-0.103368	0.108163
3686	-6.175331	2.617177	17.351809	-14.61	1.651	-3.956	-0.857442	-0.101717	0.104207
3687	-6.295694	2.720049	17.659533	-15.385	1.128	-4.01	-0.872827	-0.100589	0.100197
3688	-6.419426	2.820154	17.966985	-15.42	1.13	-3.871	-0.888247	-0.099459	0.096326
3689	-6.518372	2.899843	18.21983	-12.643	0.927	-3.063	-0.90089	-0.098532	0.093263
3690	-6.58628	2.951935	18.388057	-8.44	0.619	-1.991	-0.90933	-0.097913	0.091272
3691	-6.602811	2.964815	18.430288	-2.112	0.155	-0.492	-0.911442	-0.097758	0.09078
3692	-6.602983	2.964817	18.430233	0	0	0	-0.911442	-0.097758	0.09078
3693	-6.602983	2.964817	18.430233	0	0	0	-0.911442	-0.097758	0.09078
3694	-6.602983	2.964817	18.430233	0	0	0	-0.911442	-0.097758	0.09078
3695	-6.604377	2.987932	18.433796	-0.178	0.013	-1.09	-0.91162	-0.097745	0.08969
3696	-6.579719	3.055355	18.362786	3.506	-0.257	-3.392	-0.908114	-0.098002	0.086298
3697	-6.498202	3.180716	18.154634	10.408	-0.763	-6.572	-0.897706	-0.098765	0.079726
3698	-6.393562	3.295341	17.86195	14.491	-1.063	-6.222	-0.883215	-0.099828	0.073504
3699	-6.209705	3.306543	17.423775	21.914	-2.178	-1.803	-0.861301	-0.102006	0.071701
3700	-5.990699	3.195218	16.859582	28.179	-2.078	3.721	-0.833122	-0.104084	0.075422
3701	-5.778468	3.070133	16.351003	25.436	-2.47	4.481	-0.807686	-0.106554	0.079903
3702	-5.538248	2.904	15.746771	30.256	-2.243	6.183	-0.77743	-0.108797	0.086086
3703	-5.314679	2.728545	15.210952	26.797	-2.605	6.8	-0.750633	-0.111402	0.092886
3704	-5.054481	2.548817	14.560833	32.575	-2.429	6.69	-0.718058	-0.113831	0.099576
3705	-4.809137	2.343149	13.936816	31.205	-2.327	7.983	-0.686853	-0.116158	0.107559
3706	-4.548013	2.178548	13.28464	32.68	-2.437	5.958	-0.654173	-0.118595	0.113517
3707	-4.255514	1.961271	12.540015	37.233	-2.776	8.184	-0.61694	-0.121371	0.121701
3708	-3.967437	1.782118	11.819467	36.099	-2.692	6.462	-0.580841	-0.124063	0.128163
3709	-3.638888	1.648597	11.019864	39.978	-3.685	4.035	-0.540863	-0.127748	0.132198
3710	-3.336137	1.602731	10.323242	34.807	-4.048	0.268	-0.506056	-0.131796	0.132466
3711	-3.09572	1.645164	9.751706	28.577	-2.897	-3.687	-0.477479	-0.134693	0.128779
3712	-2.926706	1.61381	9.310325	21.993	-1.676	0.307	-0.455486	-0.136369	0.129086
3713	-2.724599	1.448465	8.798359	25.602	-1.952	6.376	-0.429884	-0.138321	0.135462
3714	-2.537756	1.348867	8.33308	23.31	-1.776	3.42	-0.406574	-0.140097	0.138882
3715	-2.35638	1.293524	7.873189	22.995	-1.753	1.287	-0.383579	-0.14185	0.140169
3716	-2.138501	1.076836	7.329947	27.212	-2.074	8.772	-0.356367	-0.143924	0.148941
3717	-1.895507	0.804387	6.713042	30.843	-2.351	11.161	-0.325524	-0.146275	0.160102
3718	-1.643931	0.523467	6.10453	30.587	-2.331	11.609	-0.294937	-0.148606	0.171711
3719	-1.342185	0.156381	5.510137	29.701	-5.539	15.732	-0.265236	-0.154145	0.187443
3720	-1.072553	-0.054453	5.042084	23.599	-5.153	8.775	-0.241637	-0.159298	0.196218
3721	-0.840322	-0.246906	4.584737	22.834	-4.331	7.809	-0.218803	-0.163629	0.204027
3722	-0.680412	-0.352683	4.203891	19.145	-1.546	4.01	-0.199658	-0.165175	0.208037
3723	-0.564988	-0.364294	3.908848	14.722	-1.189	-0.328	-0.184936	-0.166364	0.207709
3724	-0.481962	-0.311472	3.651628	12.834	-0.179	-3.199	-0.172102	-0.166543	0.20451
3725	-0.418233	-0.224033	3.395722	12.769	0.7	-4.934	-0.159333	-0.165843	0.199576
3726	-0.374903	-0.170713	3.136817	12.876	1.58	-3.267	-0.146457	-0.164263	0.196309
3727	-0.314687	-0.199898	2.840776	14.775	1.466	0.494	-0.131682	-0.162797	0.196803
3728	-0.178693	-0.182356	2.447248	19.661	-0.633	-1.947	-0.112021	-0.16343	0.194856
3729	-0.054236	-0.165926	2.125619	16.049	-1.23	-1.766	-0.095972	-0.16466	0.19309
3730	0.024362	-0.314201	1.888752	11.892	-0.017	6.432	-0.08408	-0.164677	0.199522
3731	-0.148347	-0.277373	1.716349	8.597	3.829	4.904	-0.075483	-0.160848	0.204426
3732	0.269696	-0.291141	1.708782	3.963	5.995	1.606	-0.07152	-0.154853	0.206032
3733	0.138202	-0.291847	1.699639	0.437	6.255	0	-0.071083	-0.148598	0.206032
3734	-0.089065	-0.300463	1.685425	0.706	10.728	0	-0.070377	-0.13787	0.206032
3735	-0.164228	-0.300804	1.680738	0.224	3.576	0	-0.070153	-0.134294	0.206032
3736	-0.144046	-0.32047	1.657146	1.128	-0.968	0.833	-0.069025	-0.135262	0.206865
3737	-0.084576	-0.330806	1.501271	7.443	-2.265	2.762	-0.061582	-0.137527	0.209627
3738	0.196792	-0.411695	1.302769	8.828	-4.176	-1.324	-0.052754	-0.141703	0.208303
3739	0.211284	-0.338113	1.117105	8.958	-2.397	-0.432	-0.043796	-0.1441	0.207871
3740	0.040672	-0.338861	0.941685	9.051	-0.592	-0.43	-0.034745	-0.144692	0.207441
3741	0.038876	-0.244962	0.800335	6.732	-0.441	-1.228	-0.028013	-0.145133	0.206213
3742	0.225748	-0.250366	0.65407	6.389	-4.091	-3.05	-0.021624	-0.149224	0.203163
3743	0.255087	-0.125489	0.577106	3.733	-9.451	-2.952	-0.017891	-0.158675	0.200211
3744	0.234556	-0.045585	0.559017	1.151	-6.529	-1.451	-0.01674	-0.165204	0.19876
3745	0.076009	-0.039241	0.43889	5.768	-7.817	2.882	-0.010972	-0.173021	0.201642
3746	0.346393	-0.184259	0.262255	8.558	-9.942	6.894	-0.002414	-0.182963	0.208536
3747	0.017296	-0.011446	0.058693	9.713	-15.715	8.265	0.007299	-0.198678	0.216801
3748	0	0	0	4.42	-8.808	3.945	0.011719	-0.207486	0.220746
3749	0	0	0	3.659	-21.912	4.405	0.015378	-0.229398	0.225151
3750	0	0	0	3.33	-21.044	-1.143	0.018708	-0.250442	0.224008
3751	0	0	0	6.526	-15.85	-1.722	0.025234	-0.266292	0.222286
3752	0	0	0	3.216	-9.857	-2.042	0.02845	-0.276149	0.220244
3753	0	0	0	1.241	-7.746	-1.024	0.029691	-0.283895	0.21922
3754	0	0	0	0.682	-7.689	-0.536	0.030373	-0.291584	0.218684
3755	0	0	0	1.059	-4.894	0.4	0.031432	-0.296478	0.219084
3756	0	0	0	0.519	-4.829	0.892	0.031951	-0.301307	0.219976
3757	0	0	0	0.127	-7.641	0.892	0.032078	-0.308948	0.220868
3758	0	0	0	-1.594	-7.409	-0.446	0.030484	-0.316357	0.220422
3759	0	0	0	-1.486	-2.653	0.044	0.028998	-0.31901	0.220466
3760	0	0	0	0	0	0	0.028998	-0.31901	0.220466
3761	0	0	0	-1.132	0.159	-0.891	0.027866	-0.318851	0.219575
3762	0	0	0	-1.001	1.093	-0.891	0.026865	-0.317758	0.218684
3763	0	0	0	-1.133	0.158	-0.889	0.025732	-0.3176	0.217795
3764	0	0	0	-2.137	1.25	-1.776	0.023595	-0.31635	0.216019
3765	0	0	0	-2.271	0.317	-1.773	0.021324	-0.316033	0.214246
3766	0	0	0	-2.274	0.317	-1.768	0.01905	-0.315716	0.212478
3767	0	0	0	-6.676	0.931	-1.567	0.012374	-0.314785	0.210911
3768	0	0	0	-15.032	2.097	-2.56	-0.002658	-0.312688	0.208351
3769	-0.224517	0.275899	0.608772	-17.437	6.161	-3.754	-0.020095	-0.306527	0.204597
3770	-0.379548	0.442381	0.979801	-18.257	8.984	-2.712	-0.038352	-0.297543	0.201885
3771	-0.385905	0.349287	1.107576	-6.318	6.377	5.341	-0.04467	-0.291166	0.207226
3772	-0.303377	-0.147552	1.213442	-3.27	3.19	6.963	-0.04794	-0.287976	0.214189
3773	-0.22651	-0.206414	1.232989	-0.935	0.122	4.566	-0.048875	-0.287854	0.218755
3774	-0.53907	0.005361	1.230861	-1.087	0.143	0.95	-0.049962	-0.287711	0.219705
3775	-0.621423	0.049644	1.385759	-7.559	3.735	-0.566	-0.057521	-0.283976	0.219139
3776	-0.968027	-0.072104	1.749987	-18.518	6.937	3.494	-0.076039	-0.277039	0.222633
3777	-1.115389	0.021995	2.051731	-14.853	10.893	-1.112	-0.090892	-0.266146	0.221521
3778	-0.529377	-0.146965	2.197611	-3.825	1.37	1.493	-0.094717	-0.264776	0.223014
3779	-0.497528	-0.206202	2.209326	-0.558	-0.828	3.115	-0.095275	-0.265604	0.226129
3780	-0.646084	-0.352232	2.270068	-2.782	4.823	2.782	-0.098057	-0.260781	0.228911
3781	-0.572652	-0.35402	2.387815	-5.61	5.148	4.201	-0.103667	-0.255633	0.233112
3782	-0.441963	0.819179	2.429308	-13.218	7.788	-4.732	-0.116885	-0.247845	0.22838
3783	-0.520968	1.411205	2.96254	-27.873	13.743	-18.274	-0.144758	-0.234102	0.210106
3784	-1.712106	0.100716	3.73627	-23.752	21.644	9.355	-0.16851	-0.212458	0.219461
3785	-1.481031	-0.074913	3.964022	-10.887	33.674	17.98	-0.179397	-0.178784	0.237441
3786	-1.006444	-0.799432	4.306189	-19.146	8.437	-8.089	-0.198543	-0.170347	0.229352
3787	-1.026204	-0.628255	4.692938	-18.738	2.399	-11.288	-0.217281	-0.167948	0.218064
3788	-1.178947	-0.455373	5.027888	-15.955	7.982	-9.542	-0.233236	-0.159966	0.208522
3789	-1.126375	-0.274124	5.474185	-21.6	1.718	-13.173	-0.254836	-0.158248	0.195349
3790	-0.325761	-1.020747	5.612236	-24.169	2.735	-13.508	-0.279005	-0.155513	0.181841
3791	-0.22192	-0.945035	6.060897	-23.112	4.24	-14.023	-0.302117	-0.151273	0.167818
3792	-0.693096	-0.268947	6.57723	-16.426	10.041	-16.955	-0.318543	-0.141232	0.150863
3793	-0.49205	-0.460773	6.859948	-14.126	9.728	-8.606	-0.332669	-0.131504	0.142257
3794	-3.348863	1.175603	7.322899	-13.399	9.547	-5.798	-0.346068	-0.121957	0.136459
3795	-3.402431	1.149796	7.720043	-19.316	9.774	-8.621	-0.365384	-0.112183	0.127838
3796	-3.238878	2.770426	8.297696	-30.778	-5.793	-0.459	-0.396162	-0.117976	0.127379
3797	-3.264437	2.799855	8.717736	-20.566	-2.461	1.653	-0.416728	-0.120437	0.129032
3798	-3.204063	2.63672	9.041424	-15.659	-4.957	9.753	-0.432387	-0.125394	0.138785
3799	-3.160281	2.452458	9.361058	-15.643	-4.858	11.086	-0.44803	-0.130252	0.149871
3800	-3.132531	2.243724	9.711626	-16.845	-3.194	11.757	-0.464875	-0.133446	0.161628
3801	-3.226178	2.038469	10.076512	-17.846	1.338	12.386	-0.482721	-0.132108	0.174014
3802	-3.291142	1.833881	10.4266	-16.791	1.259	11.361	-0.499512	-0.130849	0.185375
3803	-3.390318	1.73616	10.816658	-19.065	1.43	7.413	-0.518577	-0.129419	0.192788
3804	-3.525808	1.946153	11.357823	-26.428	1.981	-6.208	-0.545005	-0.127438	0.18658
3805	-3.678773	2.242434	11.959872	-29.425	2.207	-9.853	-0.57443	-0.125231	0.176727
3806	-3.864486	2.555079	12.507775	-27.023	3.385	-10.322	-0.601453	-0.121846	0.166405
3807	-3.968907	2.789948	12.917813	-20.049	1.486	-8.263	-0.621502	-0.12036	0.158142
3808	-4.075224	3.007245	13.284944	-18.128	1.345	-7.226	-0.63963	-0.119015	0.150916
3809	-4.152038	3.145664	13.585437	-14.696	1.089	-4.439	-0.654326	-0.117926	0.146477
3810	-4.225656	3.243529	13.854987	-13.25	0.983	-2.533	-0.667576	-0.116943	0.143944
3811	-4.292314	3.356206	14.115403	-12.738	0.944	-3.497	-0.680314	-0.115999	0.140447
3812	-4.417468	3.601593	14.571835	-22.442	1.664	-8.075	-0.702756	-0.114335	0.132372
3813	-4.510585	3.785599	14.934808	-17.757	1.317	-6.149	-0.720513	-0.113018	0.126223
3814	-4.632091	3.986096	15.323763	-19.148	2.042	-6.41	-0.739661	-0.110976	0.119813
3815	-4.729547	4.169114	15.703445	-18.577	1.37	-5.973	-0.758238	-0.109606	0.11384
3816	-4.823003	4.334035	16.039996	-16.567	1.222	-5.138	-0.774805	-0.108384	0.108702
3817	-4.905794	4.458193	16.361992	-15.757	1.161	-3.581	-0.790562	-0.107223	0.105121
3818	-5.02939	4.64667	16.825511	-22.746	1.678	-5.43	-0.813308	-0.105545	0.099691
3819	-5.140819	4.826381	17.210801	-18.855	1.974	-5.764	-0.832163	-0.103571	0.093927
3820	-5.249698	4.981676	17.565307	-17.428	1.855	-4.61	-0.849591	-0.101716	0.089317
3821	-5.337941	5.123478	17.908861	-16.814	1.226	-4.257	-0.866405	-0.10049	0.08506
3822	-5.433759	5.271001	18.266431	-17.558	1.28	-4.259	-0.883963	-0.09921	0.080801
3823	-5.51548	5.378054	18.538822	-13.333	1.529	-3.117	-0.897296	-0.097681	0.077684
3824	-5.575783	5.456349	18.766817	-11.185	0.811	-1.997	-0.908481	-0.09687	0.075687
3825	-5.586886	5.47282	18.810059	-2.116	0.153	-0.47	-0.910597	-0.096717	0.075217
3826	-5.575697	5.473296	18.810787	-0.04	-0.548	0	-0.910637	-0.097265	0.075217
3827	-5.556177	5.467278	18.824904	-0.691	-1.052	0.389	-0.911328	-0.098317	0.075606
3828	-5.5558	5.467348	18.824962	0	0	0	-0.911328	-0.098317	0.075606
3829	-5.541426	5.457146	18.76925	2.727	-0.202	0.081	-0.908601	-0.098519	0.075687
3830	-5.423957	5.3572	18.307353	22.587	-1.665	1.446	-0.886014	-0.100184	0.077133
3831	-5.274071	5.169395	17.726626	28.426	-2.096	4.716	-0.857588	-0.10228	0.081849
3832	-5.080864	5.026879	16.968085	37.099	-2.736	1.322	-0.820489	-0.105016	0.083171
3833	-4.809601	4.786403	16.016603	46.575	-4.65	4.521	-0.773914	-0.109666	0.087692
3834	-4.504633	4.346882	14.955899	51.976	-5.135	13.045	-0.721938	-0.114801	0.100737
3835	-4.174401	3.994992	13.999299	46.822	-7.425	9.799	-0.675116	-0.122226	0.110536
3836	-3.753487	3.635103	13.007069	48.631	-11.154	9.816	-0.626485	-0.13338	0.120352
3837	-3.382949	3.196231	12.10481	44.158	-9.835	14.344	-0.582327	-0.143215	0.134696
3838	-2.872389	2.723047	11.213378	43.825	-15.799	15.678	-0.538502	-0.159014	0.150374
3839	-2.345589	2.356249	10.407375	39.433	-18.167	11.639	-0.499069	-0.177181	0.162013
3840	-1.731936	1.901387	9.460792	46.45	-20.362	14.734	-0.452619	-0.197543	0.176747
3841	-1.256828	1.405993	8.548365	44.626	-14.863	17	-0.407993	-0.212406	0.193747
3842	-0.957692	1.069405	7.832736	35.23	-7.195	10.433	-0.372763	-0.219601	0.20418
3843	-0.751591	0.871253	7.193765	31.233	-4.457	4.856	-0.34153	-0.224058	0.209036
3844	-0.542109	0.576509	6.531896	32.497	-3.826	8.995	-0.309033	-0.227884	0.218031
3845	-0.38272	0.329995	5.93312	29.255	-2.625	7.474	-0.279778	-0.230509	0.225505
3846	-0.285774	-0.013164	5.256804	33.293	1.923	10.881	-0.246485	-0.228586	0.236386
3847	-0.205293	-0.378519	4.481876	37.824	2.455	11.973	-0.208661	-0.226131	0.248359
3848	-0.127086	-0.888553	3.571859	44.89	5.404	16.556	-0.163771	-0.220727	0.264915
3849	-0.287148	-0.43236	2.648319	44.956	6.716	18.611	-0.118815	-0.214011	0.283526
3850	0.192071	-1.062698	1.58101	53.496	1.854	12.676	-0.065319	-0.212157	0.296202
3851	0.036853	-0.123472	0.416331	55.559	-2.625	24.305	-0.00976	-0.214782	0.320507
3852	0	0	0	26.73	15.25	-3.151	0.01697	-0.199532	0.317356
3853	0	0	0	15.09	13.756	8.878	0.03206	-0.185776	0.326234
3854	0	0	0	18.448	31.71	3.379	0.050508	-0.154066	0.329613
3855	0	0	0	31.514	19.975	5.45	0.082022	-0.134091	0.335063
3856	0	0	0	37.594	24.154	13.379	0.119616	-0.109937	0.348442
3857	0	0	0	34.476	21.123	16.661	0.154092	-0.088814	0.365103
3858	0	0	0	32.146	17.823	14.579	0.186238	-0.070991	0.379682
3859	0	0	0	26.805	15.398	14.27	0.213043	-0.055593	0.393952
3860	0	0	0	26.232	8.603	14.552	0.239275	-0.04699	0.408504
3861	0	0	0	24.937	4.688	10.692	0.264212	-0.042302	0.419196
3862	0	0	0	21.804	0.674	15.401	0.286016	-0.041628	0.434597
3863	0	0	0	18.942	-0.312	16.026	0.304958	-0.04194	0.450623
3864	0	0	0	18.616	-0.306	17.291	0.323574	-0.042246	0.467914
3865	0	0	0	12.119	2.984	14.462	0.335693	-0.039262	0.482376
3866	0	0	0	6.834	6.281	10.512	0.342527	-0.032981	0.492888
3867	0	0	0	3.959	7.409	8.234	0.346486	-0.025572	0.501122
3868	0	0	0	-1.631	5.34	2.532	0.344855	-0.020232	0.503654
3869	0	0	0	-1.051	2.137	0.983	0.343804	-0.018095	0.504637
3870	0	0	0	-0.527	1.068	0.491	0.343277	-0.017027	0.505128
3871	0	0	0	-2.696	-3.171	2.452	0.340581	-0.020198	0.50758
